,effective_to_month,effective_to_week,effective_to_day,x0_California,x0_Nevada,x0_Oregon,x0_Washington,x1_Yes,x2_College,x2_Doctor,x2_High School or Below,x2_Master,x3_M,x4_Married,x4_Single,x5_Personal Auto,x5_Special Auto,x6_Corporate L2,x6_Corporate L3,x6_Personal L1,x6_Personal L2,x6_Personal L3,x6_Special L1,x6_Special L2,x6_Special L3,x7_Offer2,x7_Offer3,x7_Offer4,x8_Branch,x8_Call Center,x8_Web,x9_Luxury Car,x9_Luxury SUV,x9_SUV,x9_Sports Car,x9_Two-Door Car,coverage,employmentstatus,location_code,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
6639,1,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.017557885657239203,0.7832488172752824,0.06382978723404259,0.11428571428571428,0.24242424242424243,0.0,0.0,0.37989038108007633
6640,2,7,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,2,1,0.050288481796872724,0.3986157369900281,0.021276595744680882,0.17142857142857143,0.04040404040404041,0.0,0.75,0.2727365284404435
6641,2,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.07341671258847302,0.0,0.12340425531914895,0.08571428571428572,0.7474747474747475,0.0,0.375,0.5706293908781507
6642,2,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2,1,0.20969656988439486,0.48105139976595557,0.29787234042553196,0.2857142857142857,0.030303030303030304,0.0,0.125,0.4687328922191986
6643,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.07962009931747788,0.5953331132915254,0.11914893617021277,0.0,0.08080808080808081,0.0,0.25,0.4448892712240271
6644,2,6,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,2,0.09643304994748667,0.0,0.07659574468085106,0.3142857142857143,0.4545454545454546,0.2,0.125,0.04829669408394851
6645,1,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,2,1,0.0188569282965629,0.4329322571288545,0.09361702127659577,1.0,0.7777777777777778,0.0,0.0,0.27670743355390537
6646,1,1,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.012022392313392721,0.3311029095528151,0.03829787234042553,0.2857142857142857,0.23232323232323235,0.2,0.0,0.34989089332132983
6647,2,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.009132501761126885,0.5618267470819456,0.012765957446808529,0.0,0.7474747474747475,0.0,0.0,0.3198914055625833
6648,2,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.02773649837377956,0.8364789309968894,0.14042553191489365,0.19999999999999998,0.8686868686868687,0.8,0.0,0.22576748772848035
6649,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0.01574260737852741,0.0,0.08510638297872342,0.45714285714285713,0.696969696969697,0.0,0.0,0.4048899542123651
6650,2,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0.12867547752378647,0.814544763505066,0.12340425531914895,0.7142857142857143,0.4040404040404041,0.2,0.125,0.11251875374227983
6651,1,4,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.01660894201934303,0.5592162510877067,0.05531914893617024,0.19999999999999998,0.4040404040404041,0.0,0.0,0.19565845496521478
6652,1,2,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.18642254735708755,0.9047318990608216,0.04255319148936171,0.7428571428571429,0.4040404040404041,0.0,0.125,0.1718291587254481
6653,1,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,0.03927541843442788,0.0,0.012765957446808529,0.37142857142857144,0.11111111111111112,0.0,0.25,0.26489715917267376
6656,1,3,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.046127859965235114,0.8210860063412049,0.004255319148936176,0.4857142857142857,0.030303030303030304,0.0,0.25,0.27794685301581806
6657,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,0.0654552820784361,0.5195387123553475,0.40425531914893614,0.34285714285714286,0.9696969696969697,0.0,0.0,0.7798835511966965
6658,1,1,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.06451149614092058,0.7883897940608716,0.06808510638297877,0.2857142857142857,0.12121212121212122,0.0,0.625,0.2787456529179764
6659,1,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.2958013575574271,0.0,0.017021276595744705,0.2571428571428571,0.31313131313131315,0.0,0.125,0.32489132018904104
6660,1,4,25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,1,0.061032672258145314,0.23095388123743513,0.148936170212766,0.7999999999999999,0.9090909090909092,1.0,0.5,0.47988867360923143
6661,2,7,17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0.1272163507909922,0.2472769826266991,0.2893617021276596,0.5714285714285714,0.0,0.0,0.5,0.6448858562823373
6662,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.012313480157396382,0.32004080775347316,0.034042553191489355,0.8857142857142857,0.7070707070707072,0.0,0.0,0.34489097869487206
6663,2,7,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.022193801374269483,0.8015322911353158,0.09361702127659577,0.08571428571428572,0.33333333333333337,0.0,0.0,0.21804662789549534
6664,1,52,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.018557644542215056,0.7292985667276783,0.08085106382978724,0.7142857142857143,0.7272727272727273,0.0,0.0,0.39989003958590735
6665,2,5,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.06548713236595671,0.0,0.017021276595744705,0.14285714285714285,0.6363636363636365,0.4,0.125,0.48738854554891803
6666,2,8,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.023590085517668412,0.0,0.12765957446808512,0.45714285714285713,0.6363636363636365,0.0,0.0,0.7093003386967166
6668,2,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,0.07977348516920058,0.4453546173773017,0.14042553191489365,0.5714285714285714,0.9191919191919192,0.4,0.5,0.2988084488874019
6669,2,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.019081320804009448,0.4666386613456557,0.08936170212765959,0.7714285714285714,0.20202020202020204,0.0,0.0,0.350820694111648
6670,2,7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.09753291991865234,0.0,0.025531914893617058,0.2857142857142857,0.5050505050505051,0.4,0.125,0.4637067707485561
6671,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.05925310643703587,0.2698012622398256,0.05106382978723406,0.39999999999999997,0.595959595959596,0.0,0.5,0.5710680198468944
6672,1,2,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.12298699375756889,0.6291195327112151,0.004255319148936176,0.08571428571428572,0.12121212121212122,0.0,0.125,0.08728843454998005
6673,2,8,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.04570151521003598,0.14234704593872838,0.012765957446808529,0.37142857142857144,0.010101010101010102,0.0,0.5,0.3198914055625833
6674,2,6,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.012915356747130895,0.34206499234854626,0.03829787234042553,0.7714285714285714,0.15151515151515152,0.0,0.0,0.1741604939178997
6675,1,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.05725411792613821,0.0,0.06808510638297877,0.37142857142857144,0.5757575757575758,0.0,1.0,0.3848902957065341
6676,1,4,25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.007500602245969712,0.22985367219771757,0.034042553191489355,0.8571428571428571,0.08080808080808081,0.0,0.0,0.01739777897459067
6677,2,8,22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0,1,0.0943618888535891,0.1461877756773787,0.19574468085106383,0.6285714285714286,0.7373737373737375,0.0,0.25,0.5348877345002667
6678,1,3,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.013282860775532382,0.0,0.05531914893617024,0.11428571428571428,0.30303030303030304,0.0,0.0,0.36989055182716085
6679,1,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,1,0.036402372290846745,0.8860683529870675,0.19574468085106383,0.0,0.5757575757575758,0.0,0.0,0.043356062820227345
6680,2,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.05034349533352784,0.6045648673247918,0.017021276595744705,0.22857142857142856,0.5353535353535354,0.0,0.875,0.2909860147471315
6681,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,0.15884926563713675,0.40609715846010747,0.18723404255319154,0.39999999999999997,0.8484848484848485,0.0,0.125,0.47894689385678735
6682,1,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.08760498506597283,0.6680769346175773,0.012765957446808529,0.39999999999999997,0.7171717171717172,0.0,0.125,0.24784266391984688
6683,1,1,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.032062855233075394,0.3739110430981887,0.16170212765957448,0.2571428571428571,0.17171717171717174,0.0,0.0,0.4948884174886046
6684,1,3,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.035635528232397,0.0,0.0,0.4857142857142857,0.010101010101010102,0.2,0.75,0.3048916616832101
6685,1,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.04130556495121714,0.282693711805243,0.0,0.6285714285714286,0.12121212121212122,0.8,0.625,0.17477922085313727
6686,1,3,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.39224320295232756,0.33812424360628524,0.11914893617021277,0.9142857142857143,0.595959595959596,0.0,0.125,0.4121082851260314
6687,1,4,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.0825321972681794,0.799951990878267,0.12765957446808512,0.6285714285714286,0.7575757575757577,0.0,0.25,0.6559489069640801
6688,1,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0.05189966218956938,0.6471829647633051,0.31489361702127666,0.0,0.30303030303030304,0.0,0.0,0.08023892575367607
6689,1,3,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,2,0,0.03829900760598292,0.2966563647092948,0.21702127659574472,0.8285714285714285,0.7171717171717172,0.0,0.0,0.34794712338620143
6690,2,8,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.07505547468594989,0.2631800042007982,0.11063829787234042,0.17142857142857143,0.7777777777777778,0.0,0.75,0.4348894419711116
6691,1,4,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,1,0.024789401728938343,0.19864774307118355,0.13617021276595748,0.7714285714285714,0.21212121212121213,0.0,0.0,0.4648889297298581
6692,2,6,10,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2,0.037135713536125235,0.7566237585141177,0.2,0.7999999999999999,0.10101010101010102,0.0,0.0,0.1172499864981472
6693,2,6,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,0.42083194079360636,0.339984597073444,0.5659574468085107,0.42857142857142855,0.4646464646464647,0.2,0.125,0.9698803070020913
6694,1,5,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.338447243294146,0.0,0.2042553191489362,0.5428571428571428,0.494949494949495,0.4,0.125,0.8173829108951297
6695,1,4,26,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,2,0.14756855898882704,0.25374821216031046,0.174468085106383,0.2857142857142857,0.7777777777777778,0.0,0.125,0.509888161367978
6696,1,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.17666287693465088,0.9805463037977217,0.2212765957446809,0.5142857142857142,0.9292929292929294,0.0,0.125,0.6899317735816327
6697,2,8,26,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0.0361303882808511,0.4087176563547074,0.2042553191489362,0.45714285714285713,0.7070707070707072,0.2,0.0,0.17378738674703795
6698,1,3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.10978532860172113,0.21154019263660095,0.23404255319148937,0.22857142857142856,0.010101010101010102,0.0,0.375,0.8680248628504668
6699,2,5,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.08387100111506207,0.4906632260129425,0.008510638297872353,0.45714285714285713,0.5252525252525253,0.0,0.125,0.03074858434292234
6700,1,2,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.06455160725391726,0.9767655854612377,0.06382978723404259,0.19999999999999998,0.8282828282828284,0.2,0.25,0.37989038108007633
6701,1,4,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.03007745114899335,0.0,0.2042553191489362,0.2857142857142857,0.7070707070707072,0.0,0.0,0.797702279233582
6702,1,2,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.13217097891442783,0.2563887138556326,0.025531914893617058,0.34285714285714286,0.5353535353535354,0.0,0.125,0.15065304947418023
6703,1,4,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.050890339722559984,0.5616467128754463,0.025531914893617058,0.17142857142857143,0.26262626262626265,0.0,0.375,0.4021407032391588
6704,2,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.04519649351196948,0.9090927276182476,0.0,0.02857142857142857,0.31313131313131315,0.0,0.625,0.10648101725329706
6705,1,4,27,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.17118690273754017,0.0,0.029787234042553234,0.5428571428571428,0.020202020202020204,0.6000000000000001,0.125,0.3398910640684143
6706,2,5,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.05205596016289097,0.7297386503435653,0.029787234042553234,0.3142857142857143,0.17171717171717174,0.2,0.5,0.14941080193555695
